stimulus,video,trial,frame,eye,lultrial,nth_annotation,noticeRadios,width,height,top,left,pupil_area,eye_area,pupil_area_rel
IPL8006a_eye_right_12396.png,IPL8006a,8,12396,right,lullaby,2,clearly,29,28,121,190.5,637.743308678728,8622,0.07396698082564696
IPL8006a_eye_right_12416.png,IPL8006a,8,12416,right,lullaby,1,clearly,27.5,25.5,122,187,550.7604620824607,7825,0.07038472358881287
IPL8006a_eye_right_12416.png,IPL8006a,8,12416,right,lullaby,2,clearly,30,28,120,185,659.7344572538565,7825,0.08431111274809668
IPL8006a_eye_right_12436.png,IPL8006a,8,12436,right,lullaby,1,difficult,26.5,24,123,194,499.5132319207771,7955.5,0.06278841454600932
IPL8006a_eye_right_12456.png,IPL8006a,8,12456,right,lullaby,1,clearly,30,32,117.5,184.5,753.9822368615503,8327.5,0.09054124729649358
IPL8006a_eye_right_12476.png,IPL8006a,8,12476,right,lullaby,1,clearly,28,26.5,124,184.5,582.7654372409066,8203,0.0710429644326352
IPL8006a_eye_right_12496.png,IPL8006a,8,12496,right,lullaby,1,clearly,30.5,30,118,163,718.6393195086652,7360,0.09764121188976428
IPL8006a_eye_right_12516.png,IPL8006a,8,12516,right,lullaby,1,difficult,29.5,30,121.5,159.5,695.0773746067417,7887.5,0.08812391437169467
IPL8006a_eye_right_12536.png,IPL8006a,8,12536,right,lullaby,1,clearly,30.5,30,122,187.5,718.6393195086652,7971,0.09015673309605635
IPL8006a_eye_right_12556.png,IPL8006a,8,12556,right,lullaby,1,clearly,29.5,28,123,183.5,648.7388829662923,8174.5,0.0793612921850012
IPL8006a_eye_right_12576.png,IPL8006a,8,12576,right,lullaby,1,clearly,32,31,119.5,184,779.1149780902687,8226,0.09471370995505332
IPL8006a_eye_right_12596.png,IPL8006a,8,12596,right,lullaby,1,estimate,30,30,98.5,153.5,706.8583470577034,5404,0.13080280293443808
IPL8006a_eye_right_12616.png,IPL8006a,8,12616,right,lullaby,1,clearly,28.5,26,123,155.5,581.9800390775091,7729,0.07529823251099872
IPL8006a_eye_right_12636.png,IPL8006a,8,12636,right,lullaby,1,difficult,30,27.5,121.5,166.5,647.9534848028948,7703.5,0.08411157068902379
IPL8006a_eye_right_12656.png,IPL8006a,8,12656,right,lullaby,1,clearly,27.5,28,122,188,604.7565858160352,8292,0.0729325356748716
IPL8006a_eye_right_12676.png,IPL8006a,8,12676,right,lullaby,1,clearly,31.5,32,119.5,185,791.6813487046279,8000.5,0.09895398396408073
IPL8006a_eye_right_12696.png,IPL8006a,8,12696,right,lullaby,1,clearly,29.5,28.5,119.5,184.5,660.3235058764046,8081.5,0.08170803760148544
IPL8006a_eye_right_12716.png,IPL8006a,8,12716,right,lullaby,1,clearly,32,32,117,183.5,804.247719318987,8160,0.09855976952438567
IPL8006a_eye_right_12736.png,IPL8006a,8,12736,right,lullaby,1,clearly,27.5,24.5,120.5,188,529.1620125890308,7828.5,0.06759430447582945
IPL8006a_eye_right_12816.png,IPL8006a,9,12816,right,non-lullaby,1,estimate,44.5,37,110.5,166.5,1293.1580760338986,7935,0.1629688816677881
IPL8006a_eye_right_12836.png,IPL8006a,9,12836,right,non-lullaby,1,difficult,44,38,118,156.5,1313.1857292005334,8406,0.1562200486795781
IPL8006a_eye_right_12856.png,IPL8006a,9,12856,right,non-lullaby,1,difficult,58,41,115,156,1867.676832559132,7742.5,0.24122400162210295
IPL8006a_eye_right_12856.png,IPL8006a,9,12856,right,non-lullaby,2,difficult,55,41.5,115,157.5,1792.6713079546757,7742.5,0.23153649440809504
IPL8006a_eye_right_12876.png,IPL8006a,9,12876,right,non-lullaby,1,difficult,52.5,43.5,113,158,1793.6530556589225,7432.5,0.24132567180072956
IPL8006a_eye_right_12896.png,IPL8006a,9,12896,right,non-lullaby,1,difficult,40,38,113,172,1193.8052083641214,8239,0.1448968574297999
IPL8006a_eye_right_12896.png,IPL8006a,9,12896,right,non-lullaby,2,estimate,49,39,111.5,167,1500.8958902525235,8239,0.18216966746601815
IPL8006a_eye_right_12916.png,IPL8006a,9,12916,right,non-lullaby,1,clearly,49.5,44,114.5,158.5,1710.5971998796424,8296,0.20619541946475922
IPL8006a_eye_right_12936.png,IPL8006a,9,12936,right,non-lullaby,1,estimate,59,47,111.5,153.5,2177.909107101124,7572,0.2876266649631701
IPL8006a_eye_right_12956.png,IPL8006a,9,12956,right,non-lullaby,1,estimate,56,40,115,154.5,1759.291886010284,8089.5,0.2174784456406804
IPL8006a_eye_right_12976.png,IPL8006a,9,12976,right,non-lullaby,1,difficult,56,44.5,113.5,157,1957.2122231864412,7640,0.2561796103647174
IPL8006a_eye_right_12996.png,IPL8006a,9,12996,right,non-lullaby,1,estimate,42,39,111.5,170,1286.4821916450203,7756,0.1658692872157066
IPL8006a_eye_right_13016.png,IPL8006a,9,13016,right,non-lullaby,1,difficult,53.5,37,113.5,159.5,1554.695664445249,7385.5,0.2105064876372959
IPL8006a_eye_right_13036.png,IPL8006a,9,13036,right,non-lullaby,1,estimate,46,44.5,111,156.5,1607.7100404745765,7611,0.21123505984424865
IPL8006a_eye_right_13056.png,IPL8006a,9,13056,right,non-lullaby,1,estimate,45.5,35.5,115.5,158,1268.6143834277284,7613.5,0.1666269630823837
IPL8006a_eye_right_13076.png,IPL8006a,9,13076,right,non-lullaby,1,difficult,48,40,110.5,167,1507.9644737231006,8104.5,0.18606508405492017
IPL8006a_eye_right_13076.png,IPL8006a,9,13076,right,non-lullaby,2,difficult,42.5,41,109.5,170.5,1368.5562997200536,8104.5,0.1688637546696346
IPL8006a_eye_right_13096.png,IPL8006a,9,13096,right,non-lullaby,1,clearly,51,42,116,163,1682.3228659973342,8401,0.20025269206015167
IPL8006a_eye_right_13116.png,IPL8006a,9,13116,right,non-lullaby,1,difficult,47,45,115.5,156,1661.1171155856032,7907.5,0.2100685571401332
IPL8006a_eye_right_13136.png,IPL8006a,9,13136,right,non-lullaby,1,estimate,50,42,116.5,155.5,1649.3361431346414,8247.5,0.19998013254133268
IPL8006a_eye_right_13156.png,IPL8006a,9,13156,right,non-lullaby,1,estimate,47,35.5,116.5,157.5,1310.4368356286425,7597,0.1724939891573835
IPL8006a_eye_right_13176.png,IPL8006a,9,13176,right,non-lullaby,1,estimate,47.5,32.5,109,166.5,1212.4584147448109,6074,0.1996144904090897
IPL8006a_eye_right_13196.png,IPL8006a,9,13196,right,non-lullaby,1,estimate,38,29,109.5,171,865.508776063988,6074,0.14249403623048865
IPL8006a_eye_right_13216.png,IPL8006a,9,13216,right,non-lullaby,1,estimate,47,30,107,165.5,1107.4114103904021,5934,0.1866214038406475
IPL8006a_eye_right_13236.png,IPL8006a,9,13236,right,non-lullaby,1,clearly,46,34.5,102.5,166,1246.4268853117503,5471,0.2278243255916195
IPL8006a_eye_right_13256.png,IPL8006a,9,13256,right,non-lullaby,1,difficult,42.5,32.5,107,170,1084.8312131927255,5962.5,0.18194234183525795
IPL8006a_eye_right_13276.png,IPL8006a,9,13276,right,non-lullaby,1,estimate,53.5,47,108,153.5,1974.8836818628836,7036.5,0.28066278431931835
IPL8006a_eye_right_13296.png,IPL8006a,9,13296,right,non-lullaby,1,difficult,59.5,40.5,111.5,153,1892.613224247001,7444,0.25424680605145095
IPL8006a_eye_right_13316.png,IPL8006a,9,13316,right,non-lullaby,1,difficult,45.5,44.5,108.5,159,1590.2349313389834,7335,0.21680094496782323
IPL8006a_eye_right_13336.png,IPL8006a,9,13336,right,non-lullaby,1,estimate,44,23.5,111,163.5,812.1017009529614,5483.5,0.148099152175246
IPL8006a_eye_right_13356.png,IPL8006a,9,13356,right,non-lullaby,1,difficult,45,26.5,106.5,169,936.5873098514571,5634.5,0.16622367731856547
IPL8006a_eye_right_13356.png,IPL8006a,9,13356,right,non-lullaby,2,difficult,47,27.5,105.5,165.5,1015.127126191202,5634.5,0.18016276975618103
IPL8006a_eye_right_13376.png,IPL8006a,9,13376,right,non-lullaby,1,difficult,43,25.5,106.5,169.5,861.189086165302,5179.5,0.16626876844585423
IPL8006a_eye_right_13396.png,IPL8006a,9,13396,right,non-lullaby,1,difficult,44.5,28,108.5,168,978.6061115932206,5151.5,0.18996527450125605
IPL8006a_eye_right_13416.png,IPL8006a,9,13416,right,non-lullaby,1,difficult,46.5,38,115.5,160,1387.798554723291,7915,0.17533778328784475
IPL8006a_eye_right_13436.png,IPL8006a,9,13436,right,non-lullaby,1,estimate,54.5,45.5,111,154.5,1947.5910956848222,7746,0.25143184813901653
IPL8006a_eye_right_13456.png,IPL8006a,9,13456,right,non-lullaby,1,estimate,61,47.5,109,153,2275.6911784441063,7868.5,0.28921537503261185
IPL8006a_eye_right_13476.png,IPL8006a,9,13476,right,non-lullaby,1,difficult,59,44.5,108,151.5,2062.0628780000006,7474,0.2758981640353225
IPL8006a_eye_right_13496.png,IPL8006a,9,13496,right,non-lullaby,1,difficult,56.5,43.5,109,157,1930.3123360900784,7483,0.25795968676868614
IPL8006a_eye_right_13516.png,IPL8006a,9,13516,right,non-lullaby,1,difficult,36.5,22,98,173,630.6747252081509,4210.5,0.14978618340058208
IPL8006a_eye_right_13536.png,IPL8006a,9,13536,right,non-lullaby,1,difficult,47.5,21.5,107,168.5,802.087874369644,5121,0.156627196713463
IPL8006a_eye_right_13556.png,IPL8006a,9,13556,right,non-lullaby,1,difficult,46.5,22.5,108,164.5,821.7228284545802,4800.5,0.17117442525873974
IPL8006a_eye_right_13576.png,IPL8006a,9,13576,right,non-lullaby,1,difficult,49,24,109,165.5,923.6282401553991,5181,0.17827219458702936
IPL8006a_eye_right_13596.png,IPL8006a,9,13596,right,non-lullaby,1,difficult,57.5,39.5,111.5,159,1783.8355786164545,7279.5,0.24504919000157355
IPL8006a_eye_right_13616.png,IPL8006a,9,13616,right,non-lullaby,1,estimate,47,38,114.5,152.5,1402.7211198278428,7389,0.18983910134359763
IPL8006a_eye_right_13636.png,IPL8006a,9,13636,right,non-lullaby,1,estimate,46,39.5,113,158,1427.0684628931635,7513,0.18994655435820093
IPL8006a_eye_right_8856.png,IPL8006a,5,8856,right,non-lullaby,1,difficult,35,35.5,115,156,975.8572180213295,7292,0.13382572929530026
IPL8006a_eye_right_8876.png,IPL8006a,5,8876,right,non-lullaby,1,difficult,35,33.5,114,155.5,920.8793465835081,7538.5,0.122156841093521
IPL8006a_eye_right_8896.png,IPL8006a,5,8896,right,non-lullaby,1,estimate,36.5,35,114.5,149.5,1003.3461537402401,7562,0.1326826439751706
IPL8006a_eye_right_8916.png,IPL8006a,5,8916,right,non-lullaby,1,difficult,34.5,31.5,118.5,179,853.531454072177,7638,0.11174803012204464
IPL8006a_eye_right_8936.png,IPL8006a,5,8936,right,non-lullaby,1,difficult,32,32.5,117.5,156.5,816.8140899333462,7846,0.10410579785028629
IPL8006a_eye_right_8956.png,IPL8006a,5,8956,right,non-lullaby,1,estimate,34.5,33.5,118.5,156,907.7239273466008,7828.5,0.1159511946537141
IPL8006a_eye_right_8976.png,IPL8006a,5,8976,right,non-lullaby,1,difficult,37.5,37.5,113.5,151,1104.4661672776617,7703,0.14338130173668204
IPL8006a_eye_right_8996.png,IPL8006a,5,8996,right,non-lullaby,1,difficult,36.5,36.5,108.5,175.5,1046.3467031862504,7645,0.136866802248038
IPL8006a_eye_right_9016.png,IPL8006a,5,9016,right,non-lullaby,1,difficult,38,38.5,118,173.5,1149.0375130504667,8162.5,0.14077029256361
IPL8006a_eye_right_9036.png,IPL8006a,5,9036,right,non-lullaby,1,difficult,32,32,121,155.5,804.247719318987,7986.5,0.10070089767970788
IPL8006a_eye_right_9056.png,IPL8006a,5,9056,right,non-lullaby,1,estimate,29,31,116,150.5,706.072948894306,7840,0.09006032511406964
IPL8006a_eye_right_9076.png,IPL8006a,5,9076,right,non-lullaby,1,difficult,39.5,35,103.5,168,1085.8129608969723,6178.5,0.17574054558500807
IPL8006a_eye_right_9096.png,IPL8006a,5,9096,right,non-lullaby,1,difficult,38.5,39.5,118.5,170,1194.3942569866695,8000.5,0.14928995150136484
IPL8006a_eye_right_9116.png,IPL8006a,5,9116,right,non-lullaby,1,difficult,31.5,32.5,121.5,154,804.0513697781378,7844,0.10250527406656525
IPL8006a_eye_right_9116.png,IPL8006a,5,9116,right,non-lullaby,2,difficult,35.5,34,121,153,947.9755832207201,7844,0.12085359296541562
IPL8006a_eye_right_9136.png,IPL8006a,5,9136,right,non-lullaby,1,difficult,32.5,34.5,119.5,156.5,880.6276907093888,7879.5,0.11176187457445128
IPL8006a_eye_right_9156.png,IPL8006a,5,9156,right,non-lullaby,1,difficult,36,33,120.5,152,933.0530181161686,7939.5,0.11752037510122408
IPL8006a_eye_right_9176.png,IPL8006a,5,9176,right,non-lullaby,1,difficult,36,35.5,118,154,1003.7388528219388,7508.5,0.1336803426545833
IPL8006a_eye_right_9196.png,IPL8006a,5,9196,right,non-lullaby,1,difficult,30.5,32,122.5,152.5,766.5486074759095,7555,0.10146242322646055
IPL8006a_eye_right_9196.png,IPL8006a,5,9196,right,non-lullaby,2,difficult,32,32.5,122,150.5,816.8140899333462,7555,0.10811569688065469
IPL8006a_eye_right_9216.png,IPL8006a,5,9216,right,non-lullaby,1,difficult,34,33.5,115,176,894.5685081096937,8058,0.11101619609204438
IPL8006a_eye_right_9236.png,IPL8006a,5,9236,right,non-lullaby,1,difficult,37,35,117.5,170.5,1017.0906215996955,7986,0.1273592063110062
IPL8006a_eye_right_9256.png,IPL8006a,5,9256,right,non-lullaby,1,difficult,32,32.5,119.5,184.5,816.8140899333462,8213,0.0994538037176849
IPL8006a_eye_right_9276.png,IPL8006a,5,9276,right,non-lullaby,1,difficult,34.5,33.5,116,191.5,907.7239273466008,8252.5,0.10999381125072412
IPL8006a_eye_right_9296.png,IPL8006a,5,9296,right,non-lullaby,1,estimate,32,34,119,190,854.5132017764238,8639,0.09891343926107464
IPL8006a_eye_right_9316.png,IPL8006a,5,9316,right,non-lullaby,1,difficult,30,28,122.5,165,659.7344572538565,8160.5,0.08084485720897695
IPL8006a_eye_right_9336.png,IPL8006a,5,9336,right,non-lullaby,1,difficult,35,36,116.5,153,989.6016858807848,7693,0.12863664186673401
IPL8006a_eye_right_9356.png,IPL8006a,5,9356,right,non-lullaby,1,difficult,32,36.5,119.5,153.5,917.3450548482195,7702,0.11910478510104124
IPL8006a_eye_right_9376.png,IPL8006a,5,9376,right,non-lullaby,1,difficult,28,26,108.5,170.5,571.7698629533423,5309,0.10769822244365085
IPL8006a_eye_right_9396.png,IPL8006a,5,9396,right,non-lullaby,1,difficult,27.5,29,109.5,171,626.355035309465,5645,0.11095749075455537
IPL8006a_eye_right_9416.png,IPL8006a,5,9416,right,non-lullaby,1,difficult,35,35,118.5,160,962.1127501618741,7707,0.12483622034019387
IPL8006a_eye_right_9416.png,IPL8006a,5,9416,right,non-lullaby,2,difficult,41,41.5,110.5,158.5,1336.354975020758,7707,0.17339496237456314
IPL8006a_eye_right_9436.png,IPL8006a,5,9436,right,non-lullaby,1,difficult,31,32.5,119.5,154.5,791.2886496229291,7309,0.10826223144382667
IPL8006a_eye_right_9456.png,IPL8006a,5,9456,right,non-lullaby,1,difficult,31.5,32,122.5,155.5,791.6813487046279,7665,0.10328523792623978
IPL8006a_eye_right_9476.png,IPL8006a,5,9476,right,non-lullaby,1,difficult,34.5,37.5,116.5,152,1016.1088738954487,7336,0.13850993373711132
IPL8006a_eye_right_9496.png,IPL8006a,5,9496,right,non-lullaby,1,difficult,30,29.5,102,172,695.0773746067417,6102.5,0.11390043008713506
IPL8006a_eye_right_9516.png,IPL8006a,5,9516,right,non-lullaby,1,estimate,39,39.5,99,164,1209.905870713769,5403.5,0.22391151489104635
IPL8006a_eye_right_9516.png,IPL8006a,5,9516,right,non-lullaby,2,estimate,43.5,40.5,94.5,161,1383.6752143654544,5403.5,0.2560701793958461
IPL8006a_eye_right_9536.png,IPL8006a,5,9536,right,non-lullaby,1,difficult,34,33.5,118.5,180,894.5685081096937,8167,0.10953453019587286
IPL8006a_eye_right_9556.png,IPL8006a,5,9556,right,non-lullaby,1,difficult,32,33.5,118.5,179,841.9468311620645,8195.5,0.10273282059204009
IPL8006a_eye_right_9576.png,IPL8006a,5,9576,right,non-lullaby,1,difficult,33.5,35,115,156.5,920.8793465835081,7478.5,0.1231369053397751
IPL8006a_eye_right_9596.png,IPL8006a,5,9596,right,non-lullaby,1,difficult,27.5,28.5,121.5,152.5,615.5558105627501,7624.5,0.08073392492133913
IPL8006a_eye_right_9616.png,IPL8006a,5,9616,right,non-lullaby,1,difficult,33,29,117,179.5,751.626042371358,7882,0.09535981253125578
IPL8006a_eye_right_9636.png,IPL8006a,5,9636,right,non-lullaby,1,difficult,32,32,119,180.5,804.247719318987,7772.5,0.10347349235368118
IPL8006a_eye_right_9656.png,IPL8006a,5,9656,right,non-lullaby,1,difficult,36.5,35.5,114.5,176,1017.6796702222435,7844.5,0.12973161708486755
IPL8006a_eye_right_9676.png,IPL8006a,5,9676,right,non-lullaby,1,difficult,27.5,30,115,149,647.9534848028949,7109,0.0911455176259523
IPL8006a_eye_right_6696.png,IPL8006a,3,6696,right,non-lullaby,1,difficult,35,37.5,118.5,184,1030.8350894591508,8525,0.12091907207731975
IPL8006a_eye_right_6716.png,IPL8006a,3,6716,right,non-lullaby,1,difficult,31,38.5,114.5,152,937.3727080148545,7703,0.1216893039094969
IPL8006a_eye_right_6716.png,IPL8006a,3,6716,right,non-lullaby,2,estimate,36,39,118,159,1102.6990214100174,7703,0.14315189165390332
IPL8006a_eye_right_6736.png,IPL8006a,3,6736,right,non-lullaby,1,difficult,35,36,120.5,152.5,989.6016858807848,7744.5,0.12778122356262958
IPL8006a_eye_right_6756.png,IPL8006a,3,6756,right,non-lullaby,1,difficult,28.5,34.5,120,153.5,772.242744160541,7751.5,0.09962494280597832
IPL8006a_eye_right_6776.png,IPL8006a,3,6776,right,non-lullaby,1,difficult,38.5,32.5,123,172,982.7294519510572,8289,0.1185582641996691
IPL8006a_eye_right_6796.png,IPL8006a,3,6796,right,non-lullaby,1,estimate,27.5,32,125,167,691.1503837897545,8390.5,0.08237296749773608
IPL8006a_eye_right_6816.png,IPL8006a,3,6816,right,non-lullaby,1,difficult,30,34,123.5,151.5,801.1061266653971,8153,0.09825906128607839
IPL8006a_eye_right_6816.png,IPL8006a,3,6816,right,non-lullaby,2,difficult,26,31.5,125.5,154.5,643.2410958225101,8153,0.07889624626793942
IPL8006a_eye_right_6836.png,IPL8006a,3,6836,right,non-lullaby,1,difficult,36,29.5,122,170.5,834.09284952809,8032.5,0.10383975717747775
IPL8006a_eye_right_6836.png,IPL8006a,3,6836,right,non-lullaby,2,difficult,28,32,119,172.5,703.7167544041137,8032.5,0.08760868402167615
IPL8006a_eye_right_6856.png,IPL8006a,3,6856,right,non-lullaby,1,estimate,31,32,121.5,172,779.1149780902687,8309.5,0.09376195656661275
IPL8006a_eye_right_6876.png,IPL8006a,3,6876,right,non-lullaby,1,difficult,40.5,36.5,120.5,176,1161.0148350422778,7784,0.14915401272382808
IPL8006a_eye_right_6896.png,IPL8006a,3,6896,right,non-lullaby,1,difficult,36.5,33.5,118.5,175,960.3456042942298,8349.5,0.11501833694164079
IPL8006a_eye_right_6916.png,IPL8006a,3,6916,right,non-lullaby,1,difficult,30,37.5,118.5,150,883.5729338221292,7964.5,0.11093890813260458
IPL8006a_eye_right_6936.png,IPL8006a,3,6936,right,non-lullaby,1,difficult,33,33.5,123.5,154,868.2576696358791,8147.5,0.10656737276905542
IPL8006a_eye_right_6956.png,IPL8006a,3,6956,right,non-lullaby,1,difficult,31,38.5,115,150,937.3727080148545,7634.5,0.12278115240223388
IPL8006a_eye_right_6976.png,IPL8006a,3,6976,right,non-lullaby,1,notenough,NA,NA,NA,NA,NA,5536,NA
IPL8006a_eye_right_6996.png,IPL8006a,3,6996,right,non-lullaby,1,estimate,35,38.5,118.5,181,1058.3240251780614,8786,0.12045572788277503
IPL8006a_eye_right_7016.png,IPL8006a,3,7016,right,non-lullaby,1,difficult,36,30,118.5,181.5,848.2300164692441,8901.5,0.09529068319600563
IPL8006a_eye_right_7036.png,IPL8006a,3,7036,right,non-lullaby,1,estimate,28.5,33,122,152,738.6669726753,8127,0.09089048513292729
IPL8006a_eye_right_7056.png,IPL8006a,3,7056,right,non-lullaby,1,difficult,32.5,33.5,120,152.5,855.1022503989718,8059,0.10610525504392254
IPL8006a_eye_right_7076.png,IPL8006a,3,7076,right,non-lullaby,1,difficult,28,32,122,155.5,703.7167544041137,7888.5,0.0892079298224141
IPL8006a_eye_right_7096.png,IPL8006a,3,7096,right,non-lullaby,1,difficult,29.5,28,123,150,648.7388829662923,7794.5,0.08323033972240583
IPL8006a_eye_right_7116.png,IPL8006a,3,7116,right,non-lullaby,1,difficult,35,33,116,156.5,907.1348787240528,7657,0.11847131758182745
IPL8006a_eye_right_7136.png,IPL8006a,3,7136,right,non-lullaby,1,estimate,39,33,120,175,1010.807436292516,8724,0.11586513483408023
IPL8006a_eye_right_7156.png,IPL8006a,3,7156,right,non-lullaby,1,difficult,32,37,119.5,153,929.9114254625788,8425.5,0.11036869330752819
IPL8006a_eye_right_7176.png,IPL8006a,3,7176,right,non-lullaby,1,difficult,32.5,35,121.5,147.5,893.3904108645974,8395.5,0.10641300826211629
IPL8006a_eye_right_7196.png,IPL8006a,3,7196,right,non-lullaby,1,difficult,31,38,118,157,925.1990364821941,8532,0.10843870563551267
IPL8006a_eye_right_7216.png,IPL8006a,3,7216,right,non-lullaby,1,difficult,27,34,122.5,157.5,720.9955139988575,8199.5,0.0879316438805851
IPL8006a_eye_right_7236.png,IPL8006a,3,7236,right,non-lullaby,1,difficult,31,32,117.5,170,779.1149780902687,8076,0.09647287990221257
IPL8006a_eye_right_7256.png,IPL8006a,3,7256,right,non-lullaby,1,difficult,35,33.5,120,183.5,920.8793465835081,8457,0.10888959992710277
IPL8006a_eye_right_7276.png,IPL8006a,3,7276,right,non-lullaby,1,difficult,32,32.5,119.5,186,816.8140899333462,8779.5,0.09303651573931843
IPL8006a_eye_right_7276.png,IPL8006a,3,7276,right,non-lullaby,2,difficult,36,34.5,118.5,181.5,975.4645189396308,8779.5,0.11110706975791683
IPL8006a_eye_right_7296.png,IPL8006a,3,7296,right,non-lullaby,1,difficult,31.5,33.5,124,153,828.7914119251574,8630,0.0960360848117216
IPL8006a_eye_right_7316.png,IPL8006a,3,7316,right,non-lullaby,1,difficult,33,32,122.5,153.5,829.3804605477054,7935,0.10452179717047327
IPL8006a_eye_right_7336.png,IPL8006a,3,7336,right,non-lullaby,1,difficult,28,34,119,157,747.6990515543707,8181,0.09139457909233233
IPL8006a_eye_right_7356.png,IPL8006a,3,7356,right,non-lullaby,1,estimate,31,33.5,112,185.5,815.63599268825,7634.5,0.10683554819415154
IPL8006a_eye_right_7376.png,IPL8006a,3,7376,right,non-lullaby,1,difficult,40.5,31.5,124.5,170,1001.9717069542946,8583,0.11673910135783463
IPL8006a_eye_right_7396.png,IPL8006a,3,7396,right,non-lullaby,1,difficult,29.5,42,118,158,973.1083244494384,9296,0.10468032750101532
IPL8006a_eye_right_7416.png,IPL8006a,3,7416,right,non-lullaby,1,difficult,30,41,117.5,150.5,966.0397409788613,8767,0.1101904575087101
IPL8006a_eye_right_7436.png,IPL8006a,3,7436,right,non-lullaby,1,difficult,32.5,39,114,147,995.4921721062657,7589,0.13117567164399338
IPL8006a_eye_right_7456.png,IPL8006a,3,7456,right,non-lullaby,1,estimate,29.5,40,113,166.5,926.7698328089889,8040,0.11526987970261056
IPL8006a_eye_right_7476.png,IPL8006a,3,7476,right,non-lullaby,1,difficult,35.5,36,117.5,177.5,1003.738852821939,8503.5,0.11803831984734979
IPL8006a_eye_right_7496.png,IPL8006a,3,7496,right,non-lullaby,1,difficult,28.5,34.5,119.5,147,772.242744160541,7961,0.09700323378476837
IPL8006a_eye_right_7516.png,IPL8006a,3,7516,right,non-lullaby,1,difficult,29,26.5,125.5,145,603.578488570939,7888,0.07651857106629552
IPL8006a_eye_right_5796.png,IPL8006a,2,5796,right,lullaby,1,estimate,37,37.5,119.5,167,1089.7399517139595,8522.5,0.12786623076725837
IPL8006a_eye_right_5816.png,IPL8006a,2,5816,right,lullaby,1,difficult,33,31.5,122.5,183,816.4213908516475,7795,0.10473654789629859
IPL8006a_eye_right_5836.png,IPL8006a,2,5836,right,lullaby,1,difficult,30.5,36,126,184.5,862.3671834103982,8621.5,0.10002519090766086
IPL8006a_eye_right_5856.png,IPL8006a,2,5856,right,lullaby,1,estimate,33.5,33,126.5,187.5,868.2576696358791,8652.5,0.10034760700790281
IPL8006a_eye_right_5876.png,IPL8006a,2,5876,right,lullaby,1,difficult,36,33,128,183.5,933.0530181161686,8902,0.10481386408853836
IPL8006a_eye_right_5896.png,IPL8006a,2,5896,right,lullaby,1,difficult,30,35,124.5,184,824.6680715673207,8711.5,0.09466430253886479
IPL8006a_eye_right_5916.png,IPL8006a,2,5916,right,lullaby,1,difficult,34.5,33,126,160,894.1758090279949,8438.5,0.10596383350453219
IPL8006a_eye_right_5916.png,IPL8006a,2,5916,right,lullaby,2,difficult,33,34.5,124.5,159,894.1758090279949,8438.5,0.10596383350453219
IPL8006a_eye_right_5936.png,IPL8006a,2,5936,right,lullaby,1,difficult,31,32.5,126,157.5,791.2886496229291,8645,0.09153136490722141
IPL8006a_eye_right_5956.png,IPL8006a,2,5956,right,lullaby,1,difficult,34,32.5,126.5,164,867.8649705541804,8687.5,0.09989812610695602
IPL8006a_eye_right_5976.png,IPL8006a,2,5976,right,lullaby,1,difficult,29.5,31.5,125.5,184.5,729.8312433370788,8702.5,0.08386454965091397
IPL8006a_eye_right_5996.png,IPL8006a,2,5996,right,lullaby,1,difficult,23.5,31.5,122.5,193.5,581.3909904549612,8690.5,0.06689960191645604
IPL8006a_eye_right_6016.png,IPL8006a,2,6016,right,lullaby,1,difficult,28.5,32,122.5,184.5,716.2831250184728,8436,0.08490790955648089
IPL8006a_eye_right_6036.png,IPL8006a,2,6036,right,lullaby,1,difficult,30,30,124.5,164,706.8583470577034,8382.5,0.08432548130721186
IPL8006a_eye_right_6056.png,IPL8006a,2,6056,right,lullaby,1,difficult,34.5,34,126,162,921.2720456652069,8261,0.11152064467560911
IPL8006a_eye_right_6056.png,IPL8006a,2,6056,right,lullaby,2,difficult,34.5,34,122,159,921.2720456652069,8261,0.11152064467560911
IPL8006a_eye_right_6076.png,IPL8006a,2,6076,right,lullaby,1,difficult,31,32,125.5,183.5,779.1149780902687,8722.5,0.0893224394485834
IPL8006a_eye_right_6096.png,IPL8006a,2,6096,right,lullaby,1,estimate,33,33.5,123,187,868.2576696358791,8602,0.10093672048777948
IPL8006a_eye_right_6116.png,IPL8006a,2,6116,right,lullaby,1,difficult,31,33,122.5,190,803.4623211555895,8235.5,0.09756084283353646
IPL8006a_eye_right_6136.png,IPL8006a,2,6136,right,lullaby,1,difficult,35,33.5,124,159,920.8793465835081,8482.5,0.10856225718638468
IPL8006a_eye_right_6156.png,IPL8006a,2,6156,right,lullaby,1,difficult,32.5,33.5,121.5,163.5,855.1022503989718,8064,0.10603946557526932
IPL8006a_eye_right_6176.png,IPL8006a,2,6176,right,lullaby,1,difficult,36,30.5,126,162.5,862.3671834103982,8479,0.10170623698671992
IPL8006a_eye_right_6196.png,IPL8006a,2,6196,right,lullaby,1,difficult,34,32,121.5,183,854.5132017764238,8625.5,0.09906825132182757
IPL8006a_eye_right_6216.png,IPL8006a,2,6216,right,lullaby,1,difficult,29,31.5,125,189,717.4612222635691,8554.5,0.0838694514306586
IPL8006a_eye_right_6236.png,IPL8006a,2,6236,right,lullaby,1,difficult,35.5,35,123,188.5,975.8572180213296,8267,0.11804248433788915
